tempo de leitura: 1.193075
Iteracao	Erro < 0.001000
1097		0.381488
1098		0.616451
1099		0.381282
1100		0.615914
1101		0.381077
1102		0.615377
1103		0.380871
1104		0.614841
1105		0.380665
1106		0.614305
1107		0.380460
1108		0.613770
1109		0.380254
1110		0.613235
1111		0.380049
1112		0.612701
1113		0.379844
1114		0.612168
1115		0.379639
1116		0.611635
1117		0.379434
1118		0.611103
1119		0.379229
1120		0.610571
1121		0.379024
1122		0.610040
1123		0.378819
1124		0.609510
1125		0.378614
1126		0.608980
1127		0.378410
1128		0.608450
1129		0.378205
1130		0.607922
1131		0.378001
1132		0.607393
1133		0.377796
1134		0.606866
1135		0.377592
1136		0.606339
1137		0.377388
1138		0.605812
1139		0.377184
1140		0.605286
1141		0.376980
1142		0.604761
1143		0.376776
1144		0.604236
1145		0.376572
1146		0.603711
1147		0.376368
1148		0.603188
1149		0.376164
1150		0.602664
1151		0.375961
1152		0.602142
1153		0.375757
1154		0.601620
1155		0.375554
1156		0.601098
1157		0.375351
1158		0.600577
1159		0.375147
1160		0.600057
1161		0.374944
1162		0.599537
1163		0.374741
1164		0.599018
1165		0.374538
1166		0.598499
1167		0.374335
1168		0.597981
1169		0.374132
1170		0.597463
1171		0.373929
1172		0.596946
1173		0.373727
1174		0.596429
1175		0.373524
1176		0.595914
1177		0.373322
1178		0.595398
1179		0.373119
1180		0.594883
1181		0.372917
1182		0.594369
1183		0.372715
1184		0.593855
1185		0.372512
1186		0.593342
1187		0.372310
1188		0.592829
1189		0.372108
1190		0.592317
1191		0.371906
1192		0.591805
1193		0.371705
1194		0.591294
1195		0.371503
1196		0.590784
1197		0.371301
1198		0.590274
1199		0.371100
1200		0.589764
1201		0.370898
1202		0.589255
1203		0.370697
1204		0.588747
1205		0.370495
1206		0.588239
1207		0.370294
1208		0.587732
1209		0.370093
1210		0.587225
1211		0.369892
1212		0.586719
1213		0.369691
1214		0.586213
1215		0.369490
1216		0.585708
1217		0.369289
1218		0.585203
1219		0.369088
1220		0.584699
1221		0.368888
1222		0.584196
1223		0.368687
1224		0.583693
1225		0.368487
1226		0.583190
1227		0.368286
1228		0.582688
1229		0.368086
1230		0.582187
1231		0.367886
1232		0.581686
1233		0.367686
1234		0.581186
1235		0.367486
1236		0.580686
1237		0.367286
1238		0.580186
1239		0.367086
1240		0.579688
1241		0.366886
1242		0.579189
1243		0.366686
1244		0.578692
1245		0.366487
1246		0.578194
1247		0.366287
1248		0.577698
1249		0.366088
1250		0.577201
1251		0.365888
1252		0.576706
1253		0.365689
1254		0.576211
1255		0.365490
1256		0.575716
1257		0.365291
1258		0.575222
1259		0.365092
1260		0.574728
1261		0.364893
1262		0.574235
1263		0.364694
1264		0.573743
1265		0.364495
1266		0.573251
1267		0.364296
1268		0.572759
1269		0.364098
1270		0.572268
1271		0.363899
1272		0.571778
1273		0.363701
1274		0.571288
1275		0.363502
1276		0.570798
1277		0.363304
1278		0.570309
1279		0.363106
1280		0.569821
1281		0.362908
1282		0.569333
1283		0.362710
1284		0.568846
1285		0.362512
1286		0.568359
1287		0.362314
1288		0.567872
1289		0.362116
1290		0.567386
1291		0.361918
1292		0.566901
1293		0.361721
1294		0.566416
1295		0.361523
1296		0.565932
1297		0.361326
1298		0.565448
1299		0.361128
1300		0.564965
1301		0.360931
1302		0.564482
1303		0.360734
1304		0.563999
1305		0.360537
1306		0.563518
1307		0.360340
1308		0.563036
1309		0.360143
1310		0.562555
1311		0.359946
1312		0.562075
1313		0.359749
1314		0.561595
1315		0.359552
1316		0.561116
1317		0.359356
1318		0.560637
1319		0.359159
1320		0.560159
1321		0.358963
1322		0.559681
1323		0.358766
1324		0.559203
1325		0.358570
1326		0.558727
1327		0.358374
1328		0.558250
1329		0.358178
1330		0.557774
1331		0.357982
1332		0.557299
1333		0.357786
1334		0.556824
1335		0.357590
1336		0.556350
1337		0.357394
1338		0.555876
1339		0.357199
1340		0.555402
1341		0.357003
1342		0.554930
1343		0.356808
1344		0.554457
1345		0.356612
1346		0.553985
1347		0.356417
1348		0.553514
1349		0.356221
1350		0.553043
1351		0.356026
1352		0.552572
1353		0.355831
1354		0.552102
1355		0.355636
1356		0.551633
1357		0.355441
1358		0.551164
1359		0.355246
1360		0.550695
1361		0.355052
1362		0.550227
1363		0.354857
1364		0.549760
1365		0.354662
1366		0.549293
1367		0.354468
1368		0.548826
1369		0.354273
1370		0.548360
1371		0.354079
1372		0.547894
1373		0.353885
1374		0.547429
1375		0.353691
1376		0.546965
1377		0.353497
1378		0.546500
1379		0.353303
1380		0.546037
1381		0.353109
1382		0.545573
1383		0.352915
1384		0.545111
1385		0.352721
1386		0.544648
1387		0.352527
1388		0.544187
1389		0.352334
1390		0.543725
1391		0.352140
1392		0.543264
1393		0.351947
1394		0.542804
1395		0.351754
1396		0.542344
1397		0.351560
1398		0.541885
1399		0.351367
1400		0.541426
1401		0.351174
1402		0.540967
1403		0.350981
1404		0.540509
1405		0.350788
1406		0.540052
1407		0.350595
1408		0.539595
1409		0.350402
1410		0.539138
1411		0.350210
1412		0.538682
1413		0.350017
1414		0.538226
1415		0.349825
1416		0.537771
1417		0.349632
1418		0.537316
1419		0.349440
1420		0.536862
1421		0.349248
1422		0.536408
1423		0.349056
1424		0.535955
1425		0.348863
1426		0.535502
1427		0.348671
1428		0.535050
1429		0.348480
1430		0.534598
1431		0.348288
1432		0.534146
1433		0.348096
1434		0.533695
1435		0.347904
1436		0.533244
1437		0.347713
1438		0.532794
1439		0.347521
1440		0.532345
1441		0.347330
1442		0.531896
1443		0.347138
1444		0.531447
1445		0.346947
1446		0.530999
1447		0.346756
1448		0.530551
1449		0.346565
1450		0.530103
1451		0.346374
1452		0.529656
1453		0.346183
1454		0.529210
1455		0.345992
1456		0.528764
1457		0.345801
1458		0.528318
1459		0.345611
1460		0.527873
1461		0.345420
1462		0.527429
1463		0.345230
1464		0.526985
1465		0.345039
1466		0.526541
1467		0.344849
1468		0.526098
1469		0.344659
1470		0.525655
1471		0.344468
1472		0.525212
1473		0.344278
1474		0.524770
1475		0.344088
1476		0.524329
1477		0.343898
1478		0.523888
1479		0.343709
1480		0.523447
1481		0.343519
1482		0.523007
1483		0.343329
1484		0.522568
1485		0.343140
1486		0.522128
1487		0.342950
1488		0.521690
1489		0.342761
1490		0.521251
1491		0.342571
1492		0.520813
1493		0.342382
1494		0.520376
1495		0.342193
1496		0.519939
1497		0.342004
1498		0.519502
1499		0.341815
1500		0.519066
1501		0.341626
1502		0.518630
1503		0.341437
1504		0.518195
1505		0.341248
1506		0.517760
1507		0.341060
1508		0.517326
1509		0.340871
1510		0.516892
1511		0.340682
1512		0.516459
1513		0.340494
1514		0.516025
1515		0.340306
1516		0.515593
1517		0.340117
1518		0.515161
1519		0.339929
1520		0.514729
1521		0.339741
1522		0.514298
1523		0.339553
1524		0.513867
1525		0.339365
1526		0.513436
1527		0.339177
1528		0.513006
1529		0.338990
1530		0.512577
1531		0.338802
1532		0.512148
1533		0.338614
1534		0.511719
1535		0.338427
1536		0.511291
1537		0.338239
1538		0.510863
1539		0.338052
1540		0.510435
1541		0.337865
1542		0.510008
1543		0.337677
1544		0.509582
1545		0.337490
1546		0.509156
1547		0.337303
1548		0.508730
1549		0.337116
1550		0.508305
1551		0.336930
1552		0.507880
1553		0.336743
1554		0.507456
1555		0.336556
1556		0.507032
1557		0.336369
1558		0.506608
1559		0.336183
1560		0.506185
1561		0.335996
1562		0.505762
1563		0.335810
1564		0.505340
1565		0.335624
1566		0.504918
1567		0.335438
1568		0.504497
1569		0.335252
1570		0.504076
1571		0.335066
1572		0.503655
1573		0.334880
1574		0.503235
1575		0.334694
1576		0.502815
1577		0.334508
1578		0.502396
1579		0.334322
1580		0.501977
1581		0.334137
1582		0.501558
1583		0.333951
1584		0.501140
1585		0.333766
1586		0.500723
1587		0.333580
1588		0.500305
1589		0.333395
1590		0.499889
1591		0.333210
1592		0.499472
1593		0.333025
1594		0.499056
1595		0.332840
1596		0.498641
1597		0.332655
1598		0.498225
1599		0.332470
1600		0.497811
1601		0.332285
1602		0.497396
1603		0.332100
1604		0.496982
1605		0.331916
1606		0.496569
1607		0.331731
1608		0.496156
1609		0.331547
1610		0.495743
1611		0.331362
1612		0.495331
1613		0.331178
1614		0.494919
1615		0.330994
1616		0.494508
1617		0.330809
1618		0.494097
1619		0.330625
1620		0.493686
1621		0.330441
1622		0.493276
1623		0.330258
1624		0.492866
1625		0.330074
1626		0.492457
1627		0.329890
1628		0.492048
1629		0.329706
1630		0.491639
1631		0.329523
1632		0.491231
1633		0.329339
1634		0.490823
1635		0.329156
1636		0.490416
1637		0.328973
1638		0.490009
1639		0.328789
1640		0.489602
1641		0.328606
1642		0.489196
1643		0.328423
1644		0.488790
1645		0.328240
1646		0.488385
1647		0.328057
1648		0.487980
1649		0.327874
1650		0.487575
1651		0.327692
1652		0.487171
1653		0.327509
1654		0.486767
1655		0.327326
1656		0.486364
1657		0.327144
1658		0.485961
1659		0.326962
1660		0.485559
1661		0.326779
1662		0.485156
1663		0.326597
1664		0.484755
1665		0.326415
1666		0.484353
1667		0.326233
1668		0.483952
1669		0.326051
1670		0.483552
1671		0.325869
1672		0.483152
1673		0.325687
1674		0.482752
1675		0.325505
1676		0.482353
1677		0.325323
1678		0.481954
1679		0.325142
1680		0.481555
1681		0.324960
1682		0.481157
1683		0.324779
1684		0.480759
1685		0.324598
1686		0.480362
1687		0.324416
1688		0.479965
1689		0.324235
1690		0.479568
1691		0.324054
1692		0.479172
1693		0.323873
1694		0.478776
1695		0.323692
1696		0.478380
1697		0.323511
1698		0.477985
1699		0.323330
1700		0.477591
1701		0.323150
1702		0.477196
1703		0.322969
1704		0.476802
1705		0.322788
1706		0.476409
1707		0.322608
1708		0.476016
1709		0.322428
1710		0.475623
1711		0.322247
1712		0.475231
1713		0.322067
1714		0.474839
1715		0.321887
1716		0.474447
1717		0.321707
1718		0.474056
1719		0.321527
1720		0.473665
1721		0.321347
1722		0.473275
1723		0.321167
1724		0.472885
1725		0.320988
